id,nhogar,miembro,comuna,dominio,edad,parentesco_jefe,situacion_conyugal,num_miembro_padre,num_miembro_madre,estado_ocupacional,cat_ocupacional,calidad_ingresos_lab,ingreso_total_lab,calidad_ingresos_no_lab,ingreso_total_no_lab,calidad_ingresos_totales,ingresos_totales,calidad_ingresos_familiares,ingresos_familiares,ingreso_per_capita_familiar,estado_educativo,sector_educativo,nivel_actual,nivel_max_educativo,años_escolaridad,lugar_nacimiento,afiliacion_salud,cantidad_hijos_nac_vivos,ingreso_total_lab_USD,ingreso_total_no_lab_USD,ingresos_totales_USD,ingresos_familiares_USD,ingreso_per_capita_familiar_USD,ingresos_totales_USD_cat,sexo_Mujer,sexo_Varon,hijos_nacidos_vivos_No,hijos_nacidos_vivos_Si,sist_de_salud_Sistema privado,sist_de_salud_Sistema público
5345,1,2,10,0,44,1,3,No corresponde,No corresponde,2,0,2,25000,1,0,2,25000,1,49000,24500,1,1,1,5,17,0,1,0,394.6329913180742,0.0,394.6329913180742,773.4806629834254,386.7403314917127,1,0,1,1,0,1,0
5346,1,1,11,0,79,2,0,No corresponde,No corresponde,2,4,2,20000,3,13000,2,33000,1,46000,23000,1,1,1,0,10,1,1,4,315.70639305445934,205.20915548539858,520.9155485398579,726.1247040252565,363.06235201262825,2,1,0,0,1,1,0
5346,1,2,11,0,89,0,0,No corresponde,No corresponde,2,3,1,0,3,13000,3,13000,1,46000,23000,1,1,1,4,2,0,1,0,0.0,205.20915548539858,205.20915548539858,726.1247040252565,363.06235201262825,1,0,1,1,0,1,0
5347,1,1,8,0,79,2,0,No corresponde,No corresponde,1,1,1,0,3,11500,3,11500,2,23500,11750,1,1,1,3,12,0,1,0,0.0,181.53117600631413,181.53117600631413,370.9550118389897,185.47750591949486,3,0,1,1,0,1,0
5347,1,2,8,0,63,0,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,23500,11750,1,1,1,3,12,0,1,2,0.0,189.42383583267562,189.42383583267562,370.9550118389897,185.47750591949486,3,1,0,0,1,1,0
5348,1,1,2,0,79,2,6,No corresponde,No corresponde,1,1,1,0,2,39000,2,39000,1,39000,19500,1,1,1,3,12,5,1,1,0.0,615.6274664561957,615.6274664561957,615.6274664561957,307.8137332280979,2,1,0,0,1,1,0
5348,1,2,2,0,46,1,4,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,39000,19500,1,1,1,5,17,0,2,0,0.0,0.0,0.0,615.6274664561957,307.8137332280979,4,1,0,1,0,1,0
5349,1,1,7,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,11000,3,11000,2,11000,11000,1,1,1,3,12,0,1,3,0.0,173.63851617995263,173.63851617995263,173.63851617995263,173.63851617995263,3,1,0,0,1,1,0
5350,1,1,7,0,79,2,0,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,28000,14000,1,1,1,3,12,0,1,0,0.0,220.99447513812154,220.99447513812154,441.9889502762431,220.99447513812154,1,0,1,1,0,1,0
5350,1,2,7,0,77,0,0,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,28000,14000,1,1,1,3,12,0,1,1,0.0,220.99447513812154,220.99447513812154,441.9889502762431,220.99447513812154,1,1,0,0,1,1,0
5351,1,1,14,0,79,2,6,No corresponde,No corresponde,1,1,1,0,2,52000,2,52000,1,52000,52000,1,1,1,3,12,0,0,2,0.0,820.8366219415943,820.8366219415943,820.8366219415943,820.8366219415943,2,1,0,0,1,1,0
5352,1,1,9,0,79,2,0,No corresponde,No corresponde,1,1,1,0,3,16000,3,16000,1,40500,13500,1,1,1,0,10,0,1,0,0.0,252.56511444356747,252.56511444356747,639.3054459352802,213.10181531176005,1,0,1,1,0,1,0
5352,1,2,9,0,76,0,0,No corresponde,No corresponde,1,1,1,0,3,13000,3,13000,1,40500,13500,1,1,1,0,10,0,1,3,0.0,205.20915548539858,205.20915548539858,639.3054459352802,213.10181531176005,1,1,0,0,1,1,0
5352,1,3,9,0,48,1,4,No corresponde,No corresponde,2,0,2,11500,1,0,2,11500,1,40500,13500,1,1,1,3,12,0,4,0,181.53117600631413,0.0,181.53117600631413,639.3054459352802,213.10181531176005,3,0,1,1,0,0,1
5353,1,1,1,0,79,2,5,No corresponde,No corresponde,2,2,2,152000,3,9800,2,161800,1,326600,163300,1,1,1,0,10,2,0,0,2399.368587213891,154.6961325966851,2554.064719810576,5155.485398579322,2577.742699289661,0,0,1,1,0,1,0
5353,1,2,1,0,69,0,5,No corresponde,No corresponde,2,2,2,155000,3,9800,2,164800,1,326600,163300,1,1,1,0,10,4,2,4,2446.72454617206,154.6961325966851,2601.420678768745,5155.485398579322,2577.742699289661,0,1,0,0,1,1,0
5354,1,1,15,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,17000,3,17000,2,57000,19000,1,1,1,3,12,1,1,4,0.0,268.3504340962904,268.3504340962904,899.7632202052091,299.92107340173635,1,1,0,0,1,1,0
5354,1,2,15,0,58,1,3,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,57000,19000,1,1,1,3,12,6,4,1,0.0,0.0,0.0,899.7632202052091,299.92107340173635,4,1,0,0,1,0,1
5354,1,3,15,0,33,3,4,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,57000,19000,1,1,1,3,12,0,1,0,631.4127861089187,0.0,631.4127861089187,899.7632202052091,299.92107340173635,2,0,1,1,0,1,0
5355,1,1,7,0,79,2,5,No corresponde,No corresponde,1,1,1,0,3,40000,3,40000,2,77000,38500,1,1,1,3,12,2,1,0,0.0,631.4127861089187,631.4127861089187,1215.4696132596684,607.7348066298342,2,0,1,1,0,1,0
5355,1,2,7,0,70,0,5,No corresponde,No corresponde,2,4,3,25000,3,12000,3,37000,2,77000,38500,1,1,1,5,17,0,1,2,394.6329913180742,189.42383583267562,584.0568271507498,1215.4696132596684,607.7348066298342,2,1,0,0,1,1,0
5356,1,1,4,0,79,2,3,No corresponde,No corresponde,1,1,1,0,2,24500,2,24500,1,24500,24500,1,1,1,5,15,6,0,0,0.0,386.7403314917127,386.7403314917127,386.7403314917127,386.7403314917127,1,1,0,1,0,1,0
5357,1,1,3,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,31400,3,31400,2,31400,31400,1,1,1,5,15,0,0,1,0.0,495.65903709550116,495.65903709550116,495.65903709550116,495.65903709550116,2,1,0,0,1,1,0
5358,1,1,3,0,79,2,5,No corresponde,No corresponde,1,1,1,0,3,16000,3,16000,2,28000,14000,1,1,1,5,15,0,1,0,0.0,252.56511444356747,252.56511444356747,441.9889502762431,220.99447513812154,1,0,1,1,0,1,0
5358,1,2,3,0,79,0,5,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,28000,14000,1,1,1,3,12,0,1,2,0.0,189.42383583267562,189.42383583267562,441.9889502762431,220.99447513812154,3,1,0,0,1,1,0
5359,1,1,11,0,79,2,1,No corresponde,No corresponde,1,1,1,0,3,42000,3,42000,2,42000,42000,1,1,1,1,14,0,1,0,0.0,662.9834254143647,662.9834254143647,662.9834254143647,662.9834254143647,2,0,1,1,0,1,0
5360,1,1,9,0,79,2,6,No corresponde,No corresponde,1,1,1,0,2,12000,2,12000,1,12000,12000,1,1,1,5,15,0,3,1,0.0,189.42383583267562,189.42383583267562,189.42383583267562,189.42383583267562,3,1,0,0,1,1,0
5361,1,1,7,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,55000,3,55000,2,85000,28333,1,1,1,1,14,0,3,0,0.0,868.1925808997632,868.1925808997632,1341.7521704814521,447.24546172059985,2,0,1,1,0,1,0
5361,1,2,7,0,35,3,3,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,85000,28333,1,1,1,5,15,0,3,1,473.559589581689,0.0,473.559589581689,1341.7521704814521,447.24546172059985,2,1,0,0,1,1,0
5361,1,3,7,0,5,4,2,Padre no vive en el hogar,2,1,1,0,0,0,0,0,0,2,85000,28333,0,3,8,6,0,0,3,0,0.0,0.0,0.0,1341.7521704814521,447.24546172059985,4,0,1,1,0,1,0
5362,1,1,11,0,79,2,6,No corresponde,No corresponde,2,0,3,13000,3,12500,3,25500,2,25500,25500,1,1,1,1,14,0,0,3,205.20915548539858,197.3164956590371,402.52565114443564,402.52565114443564,402.52565114443564,1,1,0,0,1,1,0
5363,1,1,14,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,103000,3,103000,2,103000,103000,1,1,1,5,17,0,0,0,0.0,1625.8879242304656,1625.8879242304656,1625.8879242304656,1625.8879242304656,2,0,1,1,0,1,0
5364,1,1,5,0,79,2,0,No corresponde,No corresponde,2,0,2,35000,2,20000,2,55000,1,81000,40500,1,1,1,1,14,0,3,2,552.4861878453039,315.70639305445934,868.1925808997632,1278.6108918705604,639.3054459352802,2,1,0,0,1,1,0
5364,1,2,5,0,81,0,0,No corresponde,No corresponde,1,1,1,0,2,26000,2,26000,1,81000,40500,1,1,1,1,12,0,3,0,0.0,410.41831097079717,410.41831097079717,1278.6108918705604,639.3054459352802,1,0,1,1,0,1,0
5365,1,1,6,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,60000,3,60000,2,60000,60000,1,1,1,5,17,1,1,0,0.0,947.119179163378,947.119179163378,947.119179163378,947.119179163378,2,1,0,1,0,1,0
5366,1,1,2,0,79,2,6,No corresponde,No corresponde,1,1,1,0,2,30000,2,30000,1,30000,30000,1,1,1,5,17,1,0,2,0.0,473.559589581689,473.559589581689,473.559589581689,473.559589581689,2,1,0,0,1,1,0
5367,1,1,10,0,79,2,6,No corresponde,No corresponde,1,1,1,0,2,70500,2,70500,1,91500,13071,1,1,1,1,14,0,0,0,0.0,1112.865035516969,1112.865035516969,1444.3567482241515,206.3299131807419,2,0,1,1,0,1,0
5367,1,2,10,0,41,1,4,No corresponde,No corresponde,1,1,1,0,3,7000,3,7000,1,91500,13071,1,1,1,1,16,0,1,0,0.0,110.49723756906077,110.49723756906077,1444.3567482241515,206.3299131807419,3,0,1,1,0,1,0
5367,1,3,10,0,51,1,0,No corresponde,No corresponde,2,4,2,2000,1,0,2,2000,1,91500,13071,1,1,1,1,14,0,4,0,31.570639305445933,0.0,31.570639305445933,1444.3567482241515,206.3299131807419,3,0,1,1,0,0,1
5367,1,4,10,0,45,8,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,91500,13071,1,1,1,3,12,0,4,3,0.0,0.0,0.0,1444.3567482241515,206.3299131807419,4,1,0,0,1,0,1
5367,1,5,10,0,22,3,4,3,4,2,0,2,12000,1,0,2,12000,1,91500,13071,1,1,1,1,13,0,1,0,189.42383583267562,0.0,189.42383583267562,1444.3567482241515,206.3299131807419,3,1,0,1,0,1,0
5367,1,6,10,0,20,3,4,3,4,1,1,1,0,1,0,1,0,1,91500,13071,0,0,13,1,12,0,4,0,0.0,0.0,0.0,1444.3567482241515,206.3299131807419,4,1,0,1,0,0,1
5367,1,7,10,0,11,3,2,3,4,1,1,1,0,1,0,1,0,1,91500,13071,0,0,5,4,4,0,4,0,0.0,0.0,0.0,1444.3567482241515,206.3299131807419,4,1,0,1,0,0,1
5368,1,1,5,0,79,2,0,No corresponde,No corresponde,1,1,1,0,3,45000,3,45000,2,105000,35000,1,1,1,5,17,0,1,0,0.0,710.3393843725336,710.3393843725336,1657.4585635359115,552.4861878453039,2,0,1,1,0,1,0
5368,1,2,5,0,75,0,0,No corresponde,No corresponde,1,1,1,0,3,10000,3,10000,2,105000,35000,1,1,1,3,12,0,1,1,0.0,157.85319652722967,157.85319652722967,1657.4585635359115,552.4861878453039,3,1,0,0,1,1,0
5368,1,3,5,0,39,1,4,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,105000,35000,1,1,1,5,17,0,1,0,789.2659826361484,0.0,789.2659826361484,1657.4585635359115,552.4861878453039,2,0,1,1,0,1,0
5369,1,1,1,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,50000,3,50000,2,50000,50000,1,1,1,1,15,0,1,0,0.0,789.2659826361484,789.2659826361484,789.2659826361484,789.2659826361484,2,0,1,1,0,1,0
5370,1,1,1,0,79,2,4,No corresponde,No corresponde,1,1,1,0,3,89000,3,89000,2,89000,89000,1,1,1,1,13,0,0,0,0.0,1404.893449092344,1404.893449092344,1404.893449092344,1404.893449092344,2,1,0,1,0,1,0
5371,1,1,1,0,79,2,4,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,12000,12000,1,1,1,1,13,0,1,0,0.0,189.42383583267562,189.42383583267562,189.42383583267562,189.42383583267562,3,0,1,1,0,1,0
5372,1,1,11,0,79,2,0,No corresponde,No corresponde,2,0,2,41600,3,27000,2,68600,1,102600,20520,1,1,1,5,17,0,1,0,656.6692975532754,426.2036306235201,1082.8729281767955,1619.5737963693764,323.9147592738753,2,0,1,1,0,1,0
5372,1,2,11,0,64,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,102600,20520,1,1,1,1,12,0,1,3,0.0,0.0,0.0,1619.5737963693764,323.9147592738753,4,1,0,0,1,1,0
5372,1,3,11,0,41,1,4,No corresponde,No corresponde,0,1,3,2000,1,0,3,2000,1,102600,20520,1,1,1,3,12,6,1,0,31.570639305445933,0.0,31.570639305445933,1619.5737963693764,323.9147592738753,3,1,0,1,0,1,0
5372,1,4,11,0,26,1,4,No corresponde,No corresponde,0,1,1,0,1,0,1,0,1,102600,20520,1,1,1,3,12,0,1,0,0.0,0.0,0.0,1619.5737963693764,323.9147592738753,4,1,0,1,0,1,0
5372,1,5,11,0,25,1,4,No corresponde,No corresponde,2,0,3,32000,1,0,3,32000,1,102600,20520,0,0,13,1,15,0,1,0,505.13022888713493,0.0,505.13022888713493,1619.5737963693764,323.9147592738753,2,0,1,1,0,1,0
5373,1,1,5,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,43000,3,43000,2,43000,43000,1,1,1,1,14,1,1,0,0.0,678.7687450670876,678.7687450670876,678.7687450670876,678.7687450670876,2,0,1,1,0,1,0
5374,1,1,14,0,79,2,0,No corresponde,No corresponde,1,1,1,0,3,170000,3,170000,2,170000,85000,1,1,1,5,19,4,4,0,0.0,2683.5043409629043,2683.5043409629043,2683.5043409629043,1341.7521704814521,0,0,1,1,0,0,1
5374,1,2,14,0,15,1,4,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,170000,85000,0,2,11,0,9,4,3,0,0.0,0.0,0.0,2683.5043409629043,1341.7521704814521,4,1,0,1,0,1,0
5375,1,1,7,0,79,2,6,No corresponde,No corresponde,1,1,1,0,3,12900,3,12900,2,12900,6450,2,1,1,6,0,4,1,3,0.0,203.63062352012628,203.63062352012628,203.63062352012628,101.81531176006314,1,1,0,0,1,1,0
5375,1,2,7,0,48,1,4,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,12900,6450,1,1,1,1,16,0,4,0,0.0,0.0,0.0,203.63062352012628,101.81531176006314,4,1,0,1,0,0,1
5376,1,1,10,0,80,2,6,No corresponde,No corresponde,1,1,1,0,2,12000,2,12000,1,62000,15500,1,1,1,4,12,5,1,3,0.0,189.42383583267562,189.42383583267562,978.689818468824,244.672454617206,3,1,0,0,1,1,0
5376,1,2,10,0,51,8,0,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,1,62000,15500,1,1,1,0,9,0,1,0,789.2659826361484,0.0,789.2659826361484,978.689818468824,244.672454617206,2,0,1,1,0,1,0
5376,1,3,10,0,55,1,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,62000,15500,1,1,1,3,12,0,1,1,0.0,0.0,0.0,978.689818468824,244.672454617206,4,1,0,0,1,1,0
5376,1,4,10,0,13,3,2,2,3,1,1,1,0,1,0,1,0,1,62000,15500,0,0,5,4,6,0,1,0,0.0,0.0,0.0,978.689818468824,244.672454617206,4,0,1,1,0,1,0
5377,1,1,14,0,80,2,4,No corresponde,No corresponde,1,1,1,0,3,18000,3,18000,2,18000,18000,1,1,1,4,5,6,1,0,0.0,284.1357537490134,284.1357537490134,284.1357537490134,284.1357537490134,1,0,1,1,0,1,0
5378,1,1,15,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,27500,3,27500,2,27500,27500,1,1,1,2,7,0,0,2,0.0,434.0962904498816,434.0962904498816,434.0962904498816,434.0962904498816,2,1,0,0,1,1,0
5379,1,1,14,0,80,2,0,No corresponde,No corresponde,2,0,2,12000,2,30000,2,42000,1,86000,43000,1,1,1,2,7,0,0,0,189.42383583267562,473.559589581689,662.9834254143647,1357.5374901341752,678.7687450670876,2,0,1,1,0,1,0
5379,1,2,14,0,61,0,0,No corresponde,No corresponde,2,4,2,23000,2,21000,2,44000,1,86000,43000,1,1,1,5,15,0,0,1,363.06235201262825,331.49171270718233,694.5540647198105,1357.5374901341752,678.7687450670876,2,1,0,0,1,1,0
5380,1,1,9,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,1,57000,11400,1,1,1,2,7,0,1,3,0.0,189.42383583267562,189.42383583267562,899.7632202052091,179.95264404104182,3,1,0,0,1,1,0
5380,1,2,9,0,36,1,5,No corresponde,No corresponde,0,1,1,0,1,0,1,0,1,57000,11400,1,1,1,2,7,0,4,2,0.0,0.0,0.0,899.7632202052091,179.95264404104182,4,1,0,0,1,0,1
5380,1,3,9,0,40,8,5,No corresponde,No corresponde,2,0,2,45000,1,0,2,45000,1,57000,11400,1,1,1,2,7,0,4,0,710.3393843725336,0.0,710.3393843725336,899.7632202052091,179.95264404104182,2,0,1,1,0,0,1
5380,1,4,9,0,15,3,4,3,2,1,1,1,0,1,0,1,0,1,57000,11400,0,0,4,4,2,0,4,0,0.0,0.0,0.0,899.7632202052091,179.95264404104182,4,0,1,1,0,0,1
5380,1,5,9,0,13,3,2,3,2,1,1,1,0,1,0,1,0,1,57000,11400,1,1,1,4,4,0,4,0,0.0,0.0,0.0,899.7632202052091,179.95264404104182,4,0,1,1,0,0,1
5381,1,1,3,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,26000,13000,1,1,1,2,7,2,1,1,0.0,220.99447513812154,220.99447513812154,410.41831097079717,205.20915548539858,1,1,0,0,1,1,0
5381,1,2,3,0,97,0,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,26000,13000,1,1,1,5,17,5,1,0,0.0,189.42383583267562,189.42383583267562,410.41831097079717,205.20915548539858,3,0,1,1,0,1,0
5382,1,1,8,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,1,21000,10500,1,1,1,2,7,4,1,2,0.0,189.42383583267562,189.42383583267562,331.49171270718233,165.74585635359117,3,1,0,0,1,1,0
5382,1,2,8,0,49,1,4,No corresponde,No corresponde,2,0,2,9000,1,0,2,9000,1,21000,10500,1,1,1,3,12,0,4,0,142.0678768745067,0.0,142.0678768745067,331.49171270718233,165.74585635359117,3,0,1,1,0,0,1
5383,1,1,15,0,80,2,3,No corresponde,No corresponde,1,1,1,0,3,13200,3,13200,2,13200,13200,1,1,1,2,7,1,1,3,0.0,208.36621941594316,208.36621941594316,208.36621941594316,208.36621941594316,1,1,0,0,1,1,0
5384,1,1,12,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,29500,3,29500,2,29500,29500,1,1,1,2,7,2,1,2,0.0,465.66692975532754,465.66692975532754,465.66692975532754,465.66692975532754,2,1,0,0,1,1,0
5385,1,1,9,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,12900,3,12900,2,12900,12900,1,1,1,2,7,5,1,2,0.0,203.63062352012628,203.63062352012628,203.63062352012628,203.63062352012628,1,1,0,0,1,1,0
5386,1,1,10,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,46000,3,46000,2,98000,24500,1,1,1,2,7,0,1,0,0.0,726.1247040252565,726.1247040252565,1546.9613259668508,386.7403314917127,2,0,1,1,0,1,0
5386,1,2,10,0,73,0,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,98000,24500,1,1,1,2,7,6,1,2,0.0,189.42383583267562,189.42383583267562,1546.9613259668508,386.7403314917127,3,1,0,0,1,1,0
5386,1,3,10,0,35,1,4,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,98000,24500,1,1,1,5,17,6,1,0,631.4127861089187,0.0,631.4127861089187,1546.9613259668508,386.7403314917127,2,1,0,1,0,1,0
5386,1,4,10,0,33,1,4,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,98000,24500,1,1,1,5,17,6,4,0,0.0,0.0,0.0,1546.9613259668508,386.7403314917127,4,0,1,1,0,0,1
5387,1,1,5,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,13000,3,13000,2,13000,13000,1,1,1,4,3,1,1,2,0.0,205.20915548539858,205.20915548539858,205.20915548539858,205.20915548539858,1,1,0,0,1,1,0
5388,1,1,13,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,23000,3,23000,2,23000,23000,1,1,1,3,12,6,0,3,0.0,363.06235201262825,363.06235201262825,363.06235201262825,363.06235201262825,1,1,0,0,1,1,0
5389,1,1,9,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,28000,7000,1,1,1,0,10,0,1,0,0.0,220.99447513812154,220.99447513812154,441.9889502762431,110.49723756906077,1,0,1,1,0,1,0
5389,1,2,9,0,76,0,0,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,28000,7000,1,1,1,2,7,0,1,3,0.0,220.99447513812154,220.99447513812154,441.9889502762431,110.49723756906077,1,1,0,0,1,1,0
5389,1,3,9,0,38,1,4,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,28000,7000,1,1,1,3,12,0,4,0,0.0,0.0,0.0,441.9889502762431,110.49723756906077,4,0,1,1,0,0,1
5389,1,4,9,0,12,3,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,28000,7000,0,3,5,4,5,0,4,0,0.0,0.0,0.0,441.9889502762431,110.49723756906077,4,0,1,1,0,0,1
5390,1,1,12,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,30000,3,30000,2,55000,13750,1,1,1,3,12,4,1,0,0.0,473.559589581689,473.559589581689,868.1925808997632,217.0481452249408,2,0,1,1,0,1,0
5390,1,2,12,0,71,0,0,No corresponde,No corresponde,1,1,1,0,3,10000,3,10000,2,55000,13750,1,1,1,2,7,4,1,4,0.0,157.85319652722967,157.85319652722967,868.1925808997632,217.0481452249408,3,1,0,0,1,1,0
5390,1,3,12,0,46,1,4,No corresponde,No corresponde,2,0,3,15000,1,0,3,15000,2,55000,13750,1,1,1,5,17,4,1,0,236.7797947908445,0.0,236.7797947908445,868.1925808997632,217.0481452249408,1,1,0,1,0,1,0
5390,1,4,12,0,39,1,4,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,55000,13750,1,1,1,3,12,0,2,0,0.0,0.0,0.0,868.1925808997632,217.0481452249408,4,0,1,1,0,1,0
5391,1,1,8,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,51000,3,51000,2,51000,51000,1,1,1,3,12,0,1,3,0.0,805.0513022888713,805.0513022888713,805.0513022888713,805.0513022888713,2,1,0,0,1,1,0
5392,1,1,11,0,80,2,3,No corresponde,No corresponde,1,1,1,0,3,15100,3,15100,2,15100,15100,1,1,1,3,12,2,1,2,0.0,238.3583267561168,238.3583267561168,238.3583267561168,238.3583267561168,1,1,0,0,1,1,0
5393,1,1,9,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,13000,3,13000,2,25000,12500,1,1,1,0,9,0,2,0,0.0,205.20915548539858,205.20915548539858,394.6329913180742,197.3164956590371,1,0,1,1,0,1,0
5393,1,2,9,0,77,0,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,25000,12500,1,1,1,2,7,0,2,3,0.0,189.42383583267562,189.42383583267562,394.6329913180742,197.3164956590371,3,1,0,0,1,1,0
5394,1,1,9,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,12500,3,12500,2,12500,6250,1,1,1,3,12,5,3,0,0.0,197.3164956590371,197.3164956590371,197.3164956590371,98.65824782951854,1,0,1,1,0,1,0
5394,1,2,9,0,75,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,12500,6250,1,1,1,3,12,5,3,2,0.0,0.0,0.0,197.3164956590371,98.65824782951854,4,1,0,0,1,1,0
5395,1,1,8,0,80,2,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,24000,12000,1,1,1,3,12,5,1,0,0.0,189.42383583267562,189.42383583267562,378.84767166535124,189.42383583267562,3,0,1,1,0,1,0
5395,1,2,8,0,73,0,0,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,24000,12000,1,1,1,2,7,5,1,3,0.0,189.42383583267562,189.42383583267562,378.84767166535124,189.42383583267562,3,1,0,0,1,1,0
5396,1,1,12,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,12900,3,12900,2,12900,12900,1,1,1,0,9,4,1,0,0.0,203.63062352012628,203.63062352012628,203.63062352012628,203.63062352012628,1,1,0,1,0,1,0
5397,1,1,3,0,80,2,0,No corresponde,No corresponde,1,1,1,0,2,23700,2,23700,1,50700,25350,1,1,1,3,12,0,1,0,0.0,374.11207576953433,374.11207576953433,800.3157063930545,400.15785319652724,1,0,1,1,0,1,0
5397,1,2,3,0,73,0,0,No corresponde,No corresponde,1,1,1,0,2,27000,2,27000,1,50700,25350,1,1,1,5,15,0,1,2,0.0,426.2036306235201,426.2036306235201,800.3157063930545,400.15785319652724,1,1,0,0,1,1,0
5398,1,1,5,0,80,2,6,No corresponde,No corresponde,1,1,1,0,2,44000,2,44000,1,44000,44000,1,1,1,3,12,1,2,6,0.0,694.5540647198105,694.5540647198105,694.5540647198105,694.5540647198105,2,1,0,0,1,1,0
5398,1,2,5,0,51,7,3,No corresponde,No corresponde,2,0,3,27000,1,0,3,27000,1,44000,44000,1,1,1,1,13,5,1,1,426.2036306235201,0.0,426.2036306235201,694.5540647198105,694.5540647198105,1,1,0,0,1,1,0
5398,1,3,5,0,15,7,4,Padre no vive en el hogar,2,1,1,1,0,3,1500,3,1500,1,44000,44000,0,3,11,0,9,0,4,0,0.0,23.677979479084453,23.677979479084453,694.5540647198105,694.5540647198105,3,1,0,1,0,0,1
5399,1,1,2,0,80,2,6,No corresponde,No corresponde,1,1,1,0,3,26000,3,26000,2,26000,26000,1,1,1,0,10,2,1,0,0.0,410.41831097079717,410.41831097079717,410.41831097079717,410.41831097079717,1,1,0,1,0,1,0
5400,1,1,5,0,80,2,0,No corresponde,No corresponde,1,1,1,0,2,24500,2,24500,1,61500,30750,1,1,1,3,12,0,0,0,0.0,386.7403314917127,386.7403314917127,970.7971586424625,485.39857932123124,1,0,1,1,0,1,0
5400,1,2,5,0,85,0,0,No corresponde,No corresponde,1,1,1,0,2,37000,2,37000,1,61500,30750,1,1,1,3,12,0,0,1,0.0,584.0568271507498,584.0568271507498,970.7971586424625,485.39857932123124,2,1,0,0,1,1,0
5401,1,1,5,0,80,2,3,No corresponde,No corresponde,1,1,1,0,3,14000,3,14000,2,14000,14000,1,1,1,0,7,4,4,1,0.0,220.99447513812154,220.99447513812154,220.99447513812154,220.99447513812154,1,1,0,0,1,0,1
5402,1,1,5,0,80,2,5,No corresponde,No corresponde,1,1,1,0,3,58000,3,58000,2,86000,28667,1,1,1,0,10,1,1,0,0.0,915.5485398579322,915.5485398579322,1357.5374901341752,452.5177584846093,2,0,1,1,0,1,0
5402,1,2,5,0,66,0,5,No corresponde,No corresponde,1,1,1,0,3,13000,3,13000,2,86000,28667,1,1,1,3,12,4,1,2,0.0,205.20915548539858,205.20915548539858,1357.5374901341752,452.5177584846093,1,1,0,0,1,1,0
